time_x,current_performance,target_performance,cpu_node_percentage,net_node_percentage,io_node_percentage
4109,700000.000000,650000.000000,0.065000,0.029483,0.127077
4113,700000.000000,650000.000000,0.065000,0.029483,0.127077
4118,700000.000000,650000.000000,0.065000,0.029483,0.127077
4123,700000.000000,650000.000000,0.065000,0.029483,0.127077
4128,700000.000000,650000.000000,0.065000,0.029483,0.127077
4133,700000.000000,650000.000000,0.065000,0.029483,0.127077
4137,700000.000000,650000.000000,0.065000,0.029483,0.127077
4143,700000.000000,650000.000000,0.065000,0.029483,0.127077
4147,700000.000000,650000.000000,0.065000,0.029483,0.127077
4152,700000.000000,650000.000000,0.065000,0.029483,0.127077
4157,700000.000000,650000.000000,0.065000,0.029483,0.127077
4162,700000.000000,650000.000000,0.065000,0.029483,0.127077
4167,700000.000000,650000.000000,0.065000,0.029483,0.127077
4171,700000.000000,650000.000000,0.065000,0.029483,0.127077
4176,700000.000000,650000.000000,0.065000,0.029483,0.127077
4181,700000.000000,650000.000000,0.065000,0.029483,0.127077
4186,700000.000000,650000.000000,0.065000,0.029483,0.127077
4190,700000.000000,650000.000000,0.065000,0.029483,0.127077
4195,700000.000000,650000.000000,0.065000,0.029483,0.127077
4200,700000.000000,650000.000000,0.065000,0.029483,0.127077
4205,700000.000000,650000.000000,0.065000,0.029483,0.127077
4210,700000.000000,650000.000000,0.065000,0.029483,0.127077
4214,700000.000000,650000.000000,0.065000,0.029483,0.127077
4220,700000.000000,650000.000000,0.065000,0.029483,0.127077
4224,700000.000000,650000.000000,0.065000,0.029483,0.127077
4229,700000.000000,650000.000000,0.065000,0.029483,0.127077
4234,700000.000000,650000.000000,0.065000,0.029483,0.127077
4239,700000.000000,650000.000000,0.065000,0.029483,0.127077
4244,700000.000000,650000.000000,0.065000,0.029483,0.127077
4248,700000.000000,650000.000000,0.065000,0.029483,0.127077
4253,700000.000000,650000.000000,0.065000,0.029483,0.127077
4258,700000.000000,650000.000000,0.065000,0.029483,0.127077
4263,700000.000000,650000.000000,0.065000,0.029483,0.127077
4267,700000.000000,650000.000000,0.065000,0.029483,0.127077
4271,700000.000000,650000.000000,0.065000,0.029483,0.127077
4276,700000.000000,650000.000000,0.065000,0.029483,0.127077
4280,700000.000000,650000.000000,0.065000,0.029483,0.127077
4285,700000.000000,650000.000000,0.065000,0.029483,0.127077
4290,700000.000000,650000.000000,0.065000,0.029483,0.127077
4295,700000.000000,650000.000000,0.065000,0.029483,0.127077
4300,700000.000000,650000.000000,0.065000,0.029483,0.127077
4304,700000.000000,650000.000000,0.065000,0.029483,0.127077
4309,700000.000000,650000.000000,0.065000,0.029483,0.127077
4314,700000.000000,650000.000000,0.065000,0.029483,0.127077
4319,700000.000000,650000.000000,0.065000,0.029483,0.127077
4323,700000.000000,650000.000000,0.065000,0.029483,0.127077
4327,700000.000000,650000.000000,0.065000,0.029483,0.127077
4332,700000.000000,650000.000000,0.065000,0.029483,0.127077
4337,700000.000000,650000.000000,0.065000,0.029483,0.127077
4341,700000.000000,650000.000000,0.065000,0.029483,0.127077
4347,700000.000000,650000.000000,0.065000,0.029483,0.127077
4351,700000.000000,650000.000000,0.065000,0.029483,0.127077
4356,700000.000000,650000.000000,0.065000,0.029483,0.127077
4361,700000.000000,650000.000000,0.065000,0.029483,0.127077
4366,700000.000000,650000.000000,0.065000,0.029483,0.127077
4371,700000.000000,650000.000000,0.065000,0.029483,0.127077
4375,700000.000000,650000.000000,0.065000,0.029483,0.127077
4380,700000.000000,650000.000000,0.065000,0.029483,0.127077
4385,700000.000000,650000.000000,0.065000,0.029483,0.127077
4390,700000.000000,650000.000000,0.065000,0.029483,0.127077
4394,700000.000000,650000.000000,0.065000,0.029483,0.127077
4399,700000.000000,650000.000000,0.065000,0.029483,0.127077
4404,700000.000000,650000.000000,0.065000,0.029483,0.127077
4409,700000.000000,650000.000000,0.065000,0.029483,0.127077
4414,700000.000000,650000.000000,0.065000,0.029483,0.127077
4418,700000.000000,650000.000000,0.065000,0.029483,0.127077
4424,700000.000000,650000.000000,0.065000,0.029483,0.127077
4428,700000.000000,650000.000000,0.065000,0.029483,0.127077
4433,700000.000000,650000.000000,0.065000,0.029483,0.127077
4438,700000.000000,650000.000000,0.065000,0.029483,0.127077
4443,700000.000000,650000.000000,0.065000,0.029483,0.127077
4448,700000.000000,650000.000000,0.065000,0.029483,0.127077
4452,700000.000000,650000.000000,0.065000,0.029483,0.127077
4457,700000.000000,650000.000000,0.065000,0.029483,0.127077
4462,700000.000000,650000.000000,0.065000,0.029483,0.127077
4467,700000.000000,650000.000000,0.065000,0.029483,0.127077
4471,700000.000000,650000.000000,0.065000,0.029483,0.127077
4476,700000.000000,650000.000000,0.065000,0.029483,0.127077
4481,700000.000000,650000.000000,0.065000,0.029483,0.127077
4486,700000.000000,650000.000000,0.065000,0.029483,0.127077
4491,700000.000000,650000.000000,0.065000,0.029483,0.127077
4495,700000.000000,650000.000000,0.065000,0.029483,0.127077
4501,700000.000000,650000.000000,0.065000,0.029483,0.127077
4505,700000.000000,650000.000000,0.065000,0.029483,0.127077
4510,700000.000000,650000.000000,0.065000,0.029483,0.127077
4515,700000.000000,650000.000000,0.065000,0.029483,0.127077
4520,700000.000000,650000.000000,0.065000,0.029483,0.127077
4525,700000.000000,650000.000000,0.065000,0.029483,0.127077
4529,700000.000000,650000.000000,0.065000,0.029483,0.127077
4534,700000.000000,650000.000000,0.065000,0.029483,0.127077
4539,700000.000000,650000.000000,0.065000,0.029483,0.127077
4544,700000.000000,650000.000000,0.065000,0.029483,0.127077
4548,700000.000000,650000.000000,0.065000,0.029483,0.127077
4553,700000.000000,650000.000000,0.065000,0.029483,0.127077
4558,700000.000000,650000.000000,0.065000,0.029483,0.127077
4563,700000.000000,650000.000000,0.065000,0.029483,0.127077
4568,700000.000000,650000.000000,0.065000,0.029483,0.127077
4572,700000.000000,650000.000000,0.065000,0.029483,0.127077
4578,700000.000000,650000.000000,0.065000,0.029483,0.127077
4582,700000.000000,650000.000000,0.065000,0.029483,0.127077
4587,700000.000000,650000.000000,0.065000,0.029483,0.127077
4592,700000.000000,650000.000000,0.065000,0.029483,0.127077
4597,700000.000000,650000.000000,0.065000,0.029483,0.127077
4602,700000.000000,650000.000000,0.065000,0.029483,0.127077
4606,700000.000000,650000.000000,0.065000,0.029483,0.127077
4611,700000.000000,650000.000000,0.065000,0.029483,0.127077
4616,700000.000000,650000.000000,0.065000,0.029483,0.127077
4621,700000.000000,650000.000000,0.065000,0.029483,0.127077
4625,700000.000000,650000.000000,0.065000,0.029483,0.127077
4630,700000.000000,650000.000000,0.065000,0.029483,0.127077
4635,700000.000000,650000.000000,0.065000,0.029483,0.127077
4640,700000.000000,650000.000000,0.065000,0.029483,0.127077
4645,700000.000000,650000.000000,0.065000,0.029483,0.127077
4649,700000.000000,650000.000000,0.065000,0.029483,0.127077
4655,700000.000000,650000.000000,0.065000,0.029483,0.127077
4659,700000.000000,650000.000000,0.065000,0.029483,0.127077
4664,700000.000000,650000.000000,0.065000,0.029483,0.127077
4669,700000.000000,650000.000000,0.065000,0.029483,0.127077
4674,700000.000000,650000.000000,0.065000,0.029483,0.127077
4679,700000.000000,650000.000000,0.065000,0.029483,0.127077
4683,700000.000000,650000.000000,0.065000,0.029483,0.127077
4688,700000.000000,650000.000000,0.065000,0.029483,0.127077
4693,700000.000000,650000.000000,0.065000,0.029483,0.127077
4698,700000.000000,650000.000000,0.065000,0.029483,0.127077
4702,700000.000000,650000.000000,0.065000,0.029483,0.127077
4707,700000.000000,650000.000000,0.065000,0.029483,0.127077
4712,700000.000000,650000.000000,0.065000,0.029483,0.127077
4717,700000.000000,650000.000000,0.065000,0.029483,0.127077
4721,700000.000000,650000.000000,0.065000,0.029483,0.127077
4726,700000.000000,650000.000000,0.065000,0.029483,0.127077
4731,700000.000000,650000.000000,0.065000,0.029483,0.127077
4736,700000.000000,650000.000000,0.065000,0.029483,0.127077
4741,700000.000000,650000.000000,0.065000,0.029483,0.127077
4746,700000.000000,650000.000000,0.065000,0.029483,0.127077
4751,700000.000000,650000.000000,0.065000,0.029483,0.127077
4756,700000.000000,650000.000000,0.065000,0.029483,0.127077
4760,700000.000000,650000.000000,0.065000,0.029483,0.127077
4765,700000.000000,650000.000000,0.065000,0.029483,0.127077
4770,700000.000000,650000.000000,0.065000,0.029483,0.127077
4775,700000.000000,650000.000000,0.065000,0.029483,0.127077
4779,700000.000000,650000.000000,0.065000,0.029483,0.127077
4784,700000.000000,650000.000000,0.065000,0.029483,0.127077
4789,700000.000000,650000.000000,0.065000,0.029483,0.127077
4794,700000.000000,650000.000000,0.065000,0.029483,0.127077
4799,700000.000000,650000.000000,0.065000,0.029483,0.127077
4803,700000.000000,650000.000000,0.065000,0.029483,0.127077
4809,700000.000000,650000.000000,0.065000,0.029483,0.127077
4813,700000.000000,650000.000000,0.065000,0.029483,0.127077
4818,700000.000000,650000.000000,0.065000,0.029483,0.127077
4823,700000.000000,650000.000000,0.065000,0.029483,0.127077
4828,700000.000000,650000.000000,0.065000,0.029483,0.127077
4833,700000.000000,650000.000000,0.065000,0.029483,0.127077
4837,700000.000000,650000.000000,0.065000,0.029483,0.127077
4842,700000.000000,650000.000000,0.065000,0.029483,0.127077
4847,700000.000000,650000.000000,0.065000,0.029483,0.127077
4852,700000.000000,650000.000000,0.065000,0.029483,0.127077
4856,700000.000000,650000.000000,0.065000,0.029483,0.127077
4861,700000.000000,650000.000000,0.065000,0.029483,0.127077
4866,700000.000000,650000.000000,0.065000,0.029483,0.127077
4871,700000.000000,650000.000000,0.065000,0.029483,0.127077
4876,700000.000000,650000.000000,0.065000,0.029483,0.127077
4880,700000.000000,650000.000000,0.065000,0.029483,0.127077
4886,700000.000000,650000.000000,0.065000,0.029483,0.127077
4890,700000.000000,650000.000000,0.065000,0.029483,0.127077
4895,700000.000000,650000.000000,0.065000,0.029483,0.127077
4900,700000.000000,650000.000000,0.065000,0.029483,0.127077
4905,700000.000000,650000.000000,0.065000,0.029483,0.127077
4910,700000.000000,650000.000000,0.065000,0.029483,0.127077
4914,700000.000000,650000.000000,0.065000,0.029483,0.127077
4919,700000.000000,650000.000000,0.065000,0.029483,0.127077
4924,700000.000000,650000.000000,0.065000,0.029483,0.127077
4929,700000.000000,650000.000000,0.065000,0.029483,0.127077
4933,700000.000000,650000.000000,0.065000,0.029483,0.127077
4938,700000.000000,650000.000000,0.065000,0.029483,0.127077
4943,700000.000000,650000.000000,0.065000,0.029483,0.127077
4948,700000.000000,650000.000000,0.065000,0.029483,0.127077
4953,700000.000000,650000.000000,0.065000,0.029483,0.127077
4957,700000.000000,650000.000000,0.065000,0.029483,0.127077
4963,700000.000000,650000.000000,0.065000,0.029483,0.127077
4967,700000.000000,650000.000000,0.065000,0.029483,0.127077
4972,700000.000000,650000.000000,0.065000,0.029483,0.127077
4977,700000.000000,650000.000000,0.065000,0.029483,0.127077
4982,700000.000000,650000.000000,0.065000,0.029483,0.127077
4987,700000.000000,650000.000000,0.065000,0.029483,0.127077
4991,700000.000000,650000.000000,0.065000,0.029483,0.127077
4996,700000.000000,650000.000000,0.065000,0.029483,0.127077
5001,700000.000000,650000.000000,0.065000,0.029483,0.127077
5006,700000.000000,650000.000000,0.065000,0.029483,0.127077
5010,700000.000000,650000.000000,0.065000,0.029483,0.127077
5015,700000.000000,650000.000000,0.065000,0.029483,0.127077
5020,700000.000000,650000.000000,0.065000,0.029483,0.127077
5025,700000.000000,650000.000000,0.065000,0.029483,0.127077
5030,700000.000000,650000.000000,0.065000,0.029483,0.127077
5034,700000.000000,650000.000000,0.065000,0.029483,0.127077
5040,700000.000000,650000.000000,0.065000,0.029483,0.127077
5044,700000.000000,650000.000000,0.065000,0.029483,0.127077
5049,700000.000000,650000.000000,0.065000,0.029483,0.127077
5054,700000.000000,650000.000000,0.065000,0.029483,0.127077
5059,700000.000000,650000.000000,0.065000,0.029483,0.127077
5064,700000.000000,650000.000000,0.065000,0.029483,0.127077
5068,700000.000000,650000.000000,0.065000,0.029483,0.127077
5073,700000.000000,650000.000000,0.065000,0.029483,0.127077
5079,700000.000000,650000.000000,0.065000,0.029483,0.127077
5083,700000.000000,650000.000000,0.065000,0.029483,0.127077
5089,700000.000000,650000.000000,0.065000,0.029483,0.127077
5094,700000.000000,650000.000000,0.065000,0.029483,0.127077
5098,700000.000000,650000.000000,0.065000,0.029483,0.127077
5103,700000.000000,650000.000000,0.065000,0.029483,0.127077
5108,700000.000000,650000.000000,0.065000,0.029483,0.127077
5113,700000.000000,650000.000000,0.065000,0.029483,0.127077
5117,700000.000000,650000.000000,0.065000,0.029483,0.127077
5122,700000.000000,650000.000000,0.065000,0.029483,0.127077
5127,700000.000000,650000.000000,0.065000,0.029483,0.127077
5131,700000.000000,650000.000000,0.065000,0.029483,0.127077
5135,700000.000000,650000.000000,0.065000,0.029483,0.127077
5140,700000.000000,650000.000000,0.065000,0.029483,0.127077
5145,700000.000000,650000.000000,0.065000,0.029483,0.127077
5150,700000.000000,650000.000000,0.065000,0.029483,0.127077
5155,700000.000000,650000.000000,0.065000,0.029483,0.127077
5160,700000.000000,650000.000000,0.065000,0.029483,0.127077
5165,700000.000000,650000.000000,0.065000,0.029483,0.127077
5169,700000.000000,650000.000000,0.065000,0.029483,0.127077
5174,700000.000000,650000.000000,0.065000,0.029483,0.127077
5179,700000.000000,650000.000000,0.065000,0.029483,0.127077
5183,700000.000000,650000.000000,0.065000,0.029483,0.127077
5188,700000.000000,650000.000000,0.065000,0.029483,0.127077
5193,700000.000000,650000.000000,0.065000,0.029483,0.127077
5197,700000.000000,650000.000000,0.065000,0.029483,0.127077
5202,700000.000000,650000.000000,0.065000,0.029483,0.127077
5207,700000.000000,650000.000000,0.065000,0.029483,0.127077
5211,700000.000000,650000.000000,0.065000,0.029483,0.127077
5216,700000.000000,650000.000000,0.065000,0.029483,0.127077
5220,700000.000000,650000.000000,0.065000,0.029483,0.127077
5225,700000.000000,650000.000000,0.065000,0.029483,0.127077
5230,700000.000000,650000.000000,0.065000,0.029483,0.127077
5235,700000.000000,650000.000000,0.065000,0.029483,0.127077
5239,700000.000000,650000.000000,0.065000,0.029483,0.127077
5244,700000.000000,650000.000000,0.065000,0.029483,0.127077
5249,700000.000000,650000.000000,0.065000,0.029483,0.127077
5254,700000.000000,650000.000000,0.065000,0.029483,0.127077
5259,700000.000000,650000.000000,0.065000,0.029483,0.127077
5263,700000.000000,650000.000000,0.065000,0.029483,0.127077
5269,700000.000000,650000.000000,0.065000,0.029483,0.127077
5273,700000.000000,650000.000000,0.065000,0.029483,0.127077
5278,700000.000000,650000.000000,0.065000,0.029483,0.127077
5283,700000.000000,650000.000000,0.065000,0.029483,0.127077
5288,700000.000000,650000.000000,0.065000,0.029483,0.127077
5293,700000.000000,650000.000000,0.065000,0.029483,0.127077
5297,700000.000000,650000.000000,0.065000,0.029483,0.127077
5302,700000.000000,650000.000000,0.065000,0.029483,0.127077
5307,700000.000000,650000.000000,0.065000,0.029483,0.127077
5312,700000.000000,650000.000000,0.065000,0.029483,0.127077
5316,700000.000000,650000.000000,0.065000,0.029483,0.127077
5320,700000.000000,650000.000000,0.065000,0.029483,0.127077
5325,700000.000000,650000.000000,0.065000,0.029483,0.127077
5330,700000.000000,650000.000000,0.065000,0.029483,0.127077
5335,700000.000000,650000.000000,0.065000,0.029483,0.127077
5339,700000.000000,650000.000000,0.065000,0.029483,0.127077
5344,700000.000000,650000.000000,0.065000,0.029483,0.127077
5349,700000.000000,650000.000000,0.065000,0.029483,0.127077
5354,700000.000000,650000.000000,0.065000,0.029483,0.127077
5359,700000.000000,650000.000000,0.065000,0.029483,0.127077
5364,700000.000000,650000.000000,0.065000,0.029483,0.127077
5369,700000.000000,650000.000000,0.065000,0.029483,0.127077
5373,700000.000000,650000.000000,0.065000,0.029483,0.127077
5378,700000.000000,650000.000000,0.065000,0.029483,0.127077
5383,700000.000000,650000.000000,0.065000,0.029483,0.127077
5387,700000.000000,650000.000000,0.065000,0.029483,0.127077
5392,700000.000000,650000.000000,0.065000,0.029483,0.127077
5397,700000.000000,650000.000000,0.065000,0.029483,0.127077
5402,700000.000000,650000.000000,0.065000,0.029483,0.127077
5407,700000.000000,650000.000000,0.065000,0.029483,0.127077
5412,700000.000000,650000.000000,0.065000,0.029483,0.127077
5416,700000.000000,650000.000000,0.065000,0.029483,0.127077
5421,700000.000000,650000.000000,0.065000,0.029483,0.127077
5425,700000.000000,650000.000000,0.065000,0.029483,0.127077
5430,700000.000000,650000.000000,0.065000,0.029483,0.127077
5436,700000.000000,650000.000000,0.065000,0.029483,0.127077
5440,700000.000000,650000.000000,0.065000,0.029483,0.127077
5445,700000.000000,650000.000000,0.065000,0.029483,0.127077
5450,700000.000000,650000.000000,0.065000,0.029483,0.127077
5454,700000.000000,650000.000000,0.065000,0.029483,0.127077
5459,700000.000000,650000.000000,0.065000,0.029483,0.127077
5463,700000.000000,650000.000000,0.065000,0.029483,0.127077
5468,700000.000000,650000.000000,0.065000,0.029483,0.127077
5473,700000.000000,650000.000000,0.065000,0.029483,0.127077
5478,700000.000000,650000.000000,0.065000,0.029483,0.127077
5482,700000.000000,650000.000000,0.065000,0.029483,0.127077
5486,700000.000000,650000.000000,0.065000,0.029483,0.127077
5491,700000.000000,650000.000000,0.065000,0.029483,0.127077
5496,700000.000000,650000.000000,0.065000,0.029483,0.127077
5500,700000.000000,650000.000000,0.065000,0.029483,0.127077
5505,700000.000000,650000.000000,0.065000,0.029483,0.127077
5510,700000.000000,650000.000000,0.065000,0.029483,0.127077
5514,700000.000000,650000.000000,0.065000,0.029483,0.127077
5519,700000.000000,650000.000000,0.065000,0.029483,0.127077
5524,700000.000000,650000.000000,0.065000,0.029483,0.127077
5529,700000.000000,650000.000000,0.065000,0.029483,0.127077
5534,700000.000000,650000.000000,0.065000,0.029483,0.127077
5539,700000.000000,650000.000000,0.065000,0.029483,0.127077
5543,700000.000000,650000.000000,0.065000,0.029483,0.127077
5548,700000.000000,650000.000000,0.065000,0.029483,0.127077
5553,700000.000000,650000.000000,0.065000,0.029483,0.127077
5558,700000.000000,650000.000000,0.065000,0.029483,0.127077
5563,700000.000000,650000.000000,0.065000,0.029483,0.127077
5568,700000.000000,650000.000000,0.065000,0.029483,0.127077
5573,700000.000000,650000.000000,0.065000,0.029483,0.127077
5577,700000.000000,650000.000000,0.065000,0.029483,0.127077
5582,700000.000000,650000.000000,0.065000,0.029483,0.127077
5587,700000.000000,650000.000000,0.065000,0.029483,0.127077
5591,700000.000000,650000.000000,0.065000,0.029483,0.127077
5596,700000.000000,650000.000000,0.065000,0.029483,0.127077
5601,700000.000000,650000.000000,0.065000,0.029483,0.127077
5605,700000.000000,650000.000000,0.065000,0.029483,0.127077
5610,700000.000000,650000.000000,0.065000,0.029483,0.127077
5615,700000.000000,650000.000000,0.065000,0.029483,0.127077
5619,700000.000000,650000.000000,0.065000,0.029483,0.127077
5624,700000.000000,650000.000000,0.065000,0.029483,0.127077
5628,700000.000000,650000.000000,0.065000,0.029483,0.127077
5633,700000.000000,650000.000000,0.065000,0.029483,0.127077
5638,700000.000000,650000.000000,0.065000,0.029483,0.127077
5643,700000.000000,650000.000000,0.065000,0.029483,0.127077
5647,700000.000000,650000.000000,0.065000,0.029483,0.127077
5652,700000.000000,650000.000000,0.065000,0.029483,0.127077
5657,700000.000000,650000.000000,0.065000,0.029483,0.127077
5662,700000.000000,650000.000000,0.065000,0.029483,0.127077
5667,700000.000000,650000.000000,0.065000,0.029483,0.127077
5671,700000.000000,650000.000000,0.065000,0.029483,0.127077
5676,700000.000000,650000.000000,0.065000,0.029483,0.127077
5681,700000.000000,650000.000000,0.065000,0.029483,0.127077
5685,700000.000000,650000.000000,0.065000,0.029483,0.127077
5689,700000.000000,650000.000000,0.065000,0.029483,0.127077
5693,700000.000000,650000.000000,0.065000,0.029483,0.127077
5698,700000.000000,650000.000000,0.065000,0.029483,0.127077
5703,700000.000000,650000.000000,0.065000,0.029483,0.127077
5707,700000.000000,650000.000000,0.065000,0.029483,0.127077
5713,700000.000000,650000.000000,0.065000,0.029483,0.127077
5717,700000.000000,650000.000000,0.065000,0.029483,0.127077
5722,700000.000000,650000.000000,0.065000,0.029483,0.127077
5727,700000.000000,650000.000000,0.065000,0.029483,0.127077
5732,700000.000000,650000.000000,0.065000,0.029483,0.127077
5737,700000.000000,650000.000000,0.065000,0.029483,0.127077
5741,700000.000000,650000.000000,0.065000,0.029483,0.127077
5746,700000.000000,650000.000000,0.065000,0.029483,0.127077
5751,700000.000000,650000.000000,0.065000,0.029483,0.127077
5756,700000.000000,650000.000000,0.065000,0.029483,0.127077
5760,700000.000000,650000.000000,0.065000,0.029483,0.127077
5765,700000.000000,650000.000000,0.065000,0.029483,0.127077
5770,700000.000000,650000.000000,0.065000,0.029483,0.127077
5775,700000.000000,650000.000000,0.065000,0.029483,0.127077
5780,700000.000000,650000.000000,0.065000,0.029483,0.127077
5784,700000.000000,650000.000000,0.065000,0.029483,0.127077
5790,700000.000000,650000.000000,0.065000,0.029483,0.127077
5794,700000.000000,650000.000000,0.065000,0.029483,0.127077
5799,700000.000000,650000.000000,0.065000,0.029483,0.127077
5804,700000.000000,650000.000000,0.065000,0.029483,0.127077
5809,700000.000000,650000.000000,0.065000,0.029483,0.127077
5814,700000.000000,650000.000000,0.065000,0.029483,0.127077
5818,700000.000000,650000.000000,0.065000,0.029483,0.127077
5823,700000.000000,650000.000000,0.065000,0.029483,0.127077
5828,700000.000000,650000.000000,0.065000,0.029483,0.127077
5832,700000.000000,650000.000000,0.065000,0.029483,0.127077
5836,700000.000000,650000.000000,0.065000,0.029483,0.127077
5841,700000.000000,650000.000000,0.065000,0.029483,0.127077
5845,700000.000000,650000.000000,0.065000,0.029483,0.127077
5850,700000.000000,650000.000000,0.065000,0.029483,0.127077
5854,700000.000000,650000.000000,0.065000,0.029483,0.127077
5859,700000.000000,650000.000000,0.065000,0.029483,0.127077
5864,700000.000000,650000.000000,0.065000,0.029483,0.127077
5869,700000.000000,650000.000000,0.065000,0.029483,0.127077
5873,700000.000000,650000.000000,0.065000,0.029483,0.127077
5877,700000.000000,650000.000000,0.065000,0.029483,0.127077
5882,700000.000000,650000.000000,0.065000,0.029483,0.127077
5887,700000.000000,650000.000000,0.065000,0.029483,0.127077
5892,700000.000000,650000.000000,0.065000,0.029483,0.127077
5896,700000.000000,650000.000000,0.065000,0.029483,0.127077
5901,700000.000000,650000.000000,0.065000,0.029483,0.127077
5906,700000.000000,650000.000000,0.065000,0.029483,0.127077
5911,700000.000000,650000.000000,0.065000,0.029483,0.127077
5916,700000.000000,650000.000000,0.065000,0.029483,0.127077
5921,700000.000000,650000.000000,0.065000,0.029483,0.127077
5926,700000.000000,650000.000000,0.065000,0.029483,0.127077
5930,700000.000000,650000.000000,0.065000,0.029483,0.127077
5935,700000.000000,650000.000000,0.065000,0.029483,0.127077
5940,700000.000000,650000.000000,0.065000,0.029483,0.127077
5944,700000.000000,650000.000000,0.065000,0.029483,0.127077
5949,700000.000000,650000.000000,0.065000,0.029483,0.127077
5954,700000.000000,650000.000000,0.065000,0.029483,0.127077
5959,700000.000000,650000.000000,0.065000,0.029483,0.127077
5964,700000.000000,650000.000000,0.065000,0.029483,0.127077
5969,700000.000000,650000.000000,0.065000,0.029483,0.127077
5973,700000.000000,650000.000000,0.065000,0.029483,0.127077
5978,700000.000000,650000.000000,0.065000,0.029483,0.127077
5983,700000.000000,650000.000000,0.065000,0.029483,0.127077
5988,700000.000000,650000.000000,0.065000,0.029483,0.127077
5993,700000.000000,650000.000000,0.065000,0.029483,0.127077
5997,700000.000000,650000.000000,0.065000,0.029483,0.127077
6002,700000.000000,650000.000000,0.065000,0.029483,0.127077
6007,700000.000000,650000.000000,0.065000,0.029483,0.127077
6011,700000.000000,650000.000000,0.065000,0.029483,0.127077
6016,700000.000000,650000.000000,0.065000,0.029483,0.127077
6021,700000.000000,650000.000000,0.065000,0.029483,0.127077
6026,700000.000000,650000.000000,0.065000,0.029483,0.127077
6031,700000.000000,650000.000000,0.065000,0.029483,0.127077
6035,700000.000000,650000.000000,0.065000,0.029483,0.127077
6040,700000.000000,650000.000000,0.065000,0.029483,0.127077
6045,700000.000000,650000.000000,0.065000,0.029483,0.127077
6049,700000.000000,650000.000000,0.065000,0.029483,0.127077
6054,700000.000000,650000.000000,0.065000,0.029483,0.127077
6058,700000.000000,650000.000000,0.065000,0.029483,0.127077
6063,700000.000000,650000.000000,0.065000,0.029483,0.127077
6068,700000.000000,650000.000000,0.065000,0.029483,0.127077
6073,700000.000000,650000.000000,0.065000,0.029483,0.127077
6077,700000.000000,650000.000000,0.065000,0.029483,0.127077
6082,700000.000000,650000.000000,0.065000,0.029483,0.127077
6087,700000.000000,650000.000000,0.065000,0.029483,0.127077
6092,700000.000000,650000.000000,0.065000,0.029483,0.127077
6097,700000.000000,650000.000000,0.065000,0.029483,0.127077
6101,700000.000000,650000.000000,0.065000,0.029483,0.127077
6107,700000.000000,650000.000000,0.065000,0.029483,0.127077
6111,700000.000000,650000.000000,0.065000,0.029483,0.127077
6116,700000.000000,650000.000000,0.065000,0.029483,0.127077
6121,700000.000000,650000.000000,0.065000,0.029483,0.127077
6126,700000.000000,650000.000000,0.065000,0.029483,0.127077
6131,700000.000000,650000.000000,0.065000,0.029483,0.127077
6135,700000.000000,650000.000000,0.065000,0.029483,0.127077
6140,700000.000000,650000.000000,0.065000,0.029483,0.127077
6145,700000.000000,650000.000000,0.065000,0.029483,0.127077
